161.03,198.89,161.03,156.97,220.01,156.97,220.01,198.89
162.68,198.68,162.68,156.76,221.65,156.76,221.65,198.68
163.93,197.9,163.93,155.98,222.91,155.98,222.91,197.9
165.03,196.55,165.03,154.64,224,154.64,224,196.55
166.01,195.14,166.01,153.22,224.99,153.22,224.99,195.14
166.94,194.18,166.94,152.27,225.91,152.27,225.91,194.18
167.83,193.66,167.83,151.74,226.81,151.74,226.81,193.66
168.68,193.23,168.68,151.31,227.65,151.31,227.65,193.23
169.45,192.9,169.45,150.98,228.42,150.98,228.42,192.9
170.14,192.69,170.14,150.77,229.11,150.77,229.11,192.69
170.76,192.54,170.76,150.63,229.73,150.63,229.73,192.54
171.32,192.43,171.32,150.51,230.3,150.51,230.3,192.43
171.83,192.34,171.83,150.43,230.81,150.43,230.81,192.34
172.27,192.31,172.27,150.39,231.24,150.39,231.24,192.31
173.08,191.89,173.08,149.97,232.05,149.97,232.05,191.89
173.82,191.52,173.82,149.6,232.79,149.6,232.79,191.52
174.48,191.22,174.48,149.3,233.45,149.3,233.45,191.22
175.04,191,175.04,149.08,234.01,149.08,234.01,191
175.49,190.86,175.49,148.95,234.47,148.95,234.47,190.86
175.82,190.82,175.82,148.9,234.8,148.9,234.8,190.82
176.08,190.87,176.08,148.96,235.33,148.96,235.33,190.87
176.31,191,176.31,149.08,236.17,149.08,236.17,191
176.47,191.13,176.47,149.21,236.94,149.21,236.94,191.13
176.53,191.19,176.53,149.27,237.28,149.27,237.28,191.19
176.53,191.19,176.53,149.27,237.28,149.27,237.28,191.19
176.12,191.43,176.12,149.51,236.87,149.51,236.87,191.43
174.31,192.56,174.31,150.64,235.06,150.64,235.06,192.56
173.34,193.06,173.34,151.14,234.09,151.14,234.09,193.06
173.14,192.87,173.14,150.95,233.89,150.95,233.89,192.87
173.02,192.51,173.02,150.59,233.77,150.59,233.77,192.51
172.98,192.31,172.98,150.39,233.73,150.39,233.73,192.31
174.13,193.06,174.13,151.14,234.88,151.14,234.88,193.06
175.82,193.81,175.82,151.89,236.57,151.89,236.57,193.81
176.76,193.52,176.76,151.6,237.51,151.6,237.51,193.52
177.53,192.98,177.53,151.06,238.28,151.06,238.28,192.98
178.31,192.69,178.31,150.77,239.06,150.77,239.06,192.69
179.07,192.74,179.07,150.82,239.82,150.82,239.82,192.74
179.78,192.84,179.78,150.92,240.53,150.92,240.53,192.84
180.8,193.06,180.8,151.14,241.55,151.14,241.55,193.06
182.46,193.61,182.46,151.69,243.21,151.69,243.21,193.61
183.99,194.18,183.99,152.27,244.74,152.27,244.74,194.18
184.69,194.42,184.69,152.5,245.44,152.5,245.44,194.42
185.18,194.58,185.18,152.66,245.93,152.66,245.93,194.58
185.61,194.73,185.61,152.81,246.36,152.81,246.36,194.73
186.13,194.93,186.13,153.01,246.88,153.01,246.88,194.93
186.74,195.2,186.74,153.28,247.49,153.28,247.49,195.2
187.4,195.53,187.4,153.61,248.15,153.61,248.15,195.53
188.13,195.93,188.13,154.01,248.88,154.01,248.88,195.93
188.97,196.43,188.97,154.51,249.72,154.51,249.72,196.43
189.98,197.17,189.98,155.25,250.73,155.25,250.73,197.17
191.18,198.21,191.18,156.29,251.93,156.29,251.93,198.21
192.52,199.42,192.52,157.51,253.27,157.51,253.27,199.42
193.59,200.03,193.59,158.12,254.34,158.12,254.34,200.03
194.51,200.55,194.51,158.63,255.26,158.63,255.26,200.55
195.4,200.95,195.4,159.03,256.15,159.03,256.15,200.95
196.36,201.2,196.36,159.29,257.11,159.29,257.11,201.2
